t_wall_s,phase,controller_mode,t_ref_s,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,q_cmd_6,q_cmd_7,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_meas_6,q_meas_7,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,twist_vx,twist_vy,twist_vz,twist_wx,twist_wy,twist_wz,twist_requested_vx,twist_requested_vy,twist_requested_vz,twist_requested_wx,twist_requested_wy,twist_requested_wz,twist_achieved_vx,twist_achieved_vy,twist_achieved_vz,twist_achieved_wx,twist_achieved_wy,twist_achieved_wz,track_err_mm,follow_err_deg,slack_norm,n_cbf,vel_clamped,acc_clamped,pos_clamped,fx,fy,fz,instability_idx,damping_z_eff,damping_ke_z,damping_dimeas_z,v_force_z,ke_est,f_des_z_eff,v_r_z,force_reference_scale_n,force_reference_drive,force_reference_gate_scale,takeover,dt_actual_s,sensor_age_s,fx_raw_comp,fy_raw_comp,fz_raw_comp,vz_achieved_tool,contact_present,governor_scale,governor_scale_raw,sigma_min,qdot_norm,qdot_max_frac_vmax,qdot_ff_norm,arm_singularity_smooth,limit_activation,tcp_jump_mm,rail_ext_err_m,rail_ext_w,rail_target_sent_m,rail_meas_m,rail_vel_pin,plan_drives_rail,rail_qdot_ff
0.0583,move->d,none,0.0053,0.488578,-0.054907,-0.454795,-0.031539,1.451539,0.073919,1.129262,1.495780,0.488581,-0.054873,-0.454746,-0.031556,1.451521,0.073880,1.129263,1.495765,0.209769,0.080197,0.400385,3.127494,-0.551857,-3.137806,0.00001,0.00001,-0.00001,0.00012,0.00002,0.00006,0.00001,0.00001,-0.00001,0.00012,0.00002,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.010,0.0028,0.00000,0,0,0,0,0.377,0.933,0.095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005791,0.000874,0.328,0.854,0.055,0.000000,0,0.1901,1.0000,0.12062,0.00020,0.0001,0.00002,0.0000,0.0000,0.000,-0.08466,4.0000,0.488578,0.488581,-0.000000,1,-0.000000
0.0640,move->d,none,0.0063,0.488578,-0.054907,-0.454795,-0.031540,1.451540,0.073919,1.129262,1.495780,0.488581,-0.054908,-0.454746,-0.031556,1.451521,0.073915,1.129245,1.495747,0.209772,0.080197,0.400388,3.127478,-0.551837,-3.137806,0.00000,0.00001,-0.00002,0.00009,0.00007,0.00008,0.00000,0.00001,-0.00002,0.00009,0.00007,0.00008,0.00056,-0.00015,0.00050,0.00225,-0.00336,-0.00135,0.012,0.0028,0.00000,0,0,0,0,0.368,0.924,0.089,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005726,0.000578,0.417,0.908,0.129,-0.000719,0,0.2091,1.0000,0.12062,0.00018,0.0001,0.00002,0.0000,0.0000,0.000,-0.08466,4.0000,0.488578,0.488581,-0.000000,1,-0.000000
0.0695,move->d,none,0.0075,0.488578,-0.054906,-0.454795,-0.031540,1.451540,0.073920,1.129262,1.495779,0.488581,-0.054908,-0.454746,-0.031556,1.451521,0.073915,1.129245,1.495747,0.209772,0.080197,0.400388,3.127478,-0.551837,-3.137806,0.00000,0.00001,-0.00002,0.00009,0.00007,0.00008,0.00000,0.00001,-0.00002,0.00009,0.00007,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.012,0.0028,0.00000,0,0,0,0,0.363,0.916,0.085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005480,0.001049,0.419,0.952,0.130,0.000000,0,0.2274,1.0000,0.12062,0.00018,0.0001,0.00002,0.0000,0.0000,0.000,-0.08466,4.0000,0.488578,0.488581,-0.000001,1,-0.000001
0.0751,move->d,none,0.0087,0.488578,-0.054906,-0.454794,-0.031541,1.451540,0.073921,1.129263,1.495779,0.488581,-0.054838,-0.454763,-0.031556,1.451538,0.073880,1.129211,1.495765,0.209775,0.080204,0.400391,3.127496,-0.551805,-3.137776,-0.00000,-0.00000,-0.00002,0.00013,0.00013,-0.00000,-0.00000,-0.00000,-0.00002,0.00013,0.00013,-0.00000,0.00043,0.00129,0.00046,-0.00261,-0.00546,0.00670,0.012,0.0039,0.00000,0,0,0,0,0.359,0.910,0.082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005585,0.000769,0.297,0.826,0.054,-0.000602,0,0.2460,1.0000,0.12062,0.00019,0.0001,0.00003,0.0000,0.0000,0.000,-0.08466,4.0000,0.488578,0.488581,-0.000001,1,-0.000001
0.0815,move->d,none,0.0101,0.488578,-0.054906,-0.454794,-0.031541,1.451540,0.073921,1.129263,1.495779,0.488581,-0.054908,-0.454798,-0.031556,1.451521,0.073915,1.129245,1.495765,0.209764,0.080198,0.400399,3.127464,-0.551784,-3.137807,0.00002,0.00001,-0.00004,0.00007,0.00017,0.00010,0.00002,0.00001,-0.00004,0.00007,0.00017,0.00010,-0.00182,-0.00095,0.00139,0.00456,-0.00337,-0.00809,0.023,0.0011,0.00000,0,0,0,0,0.356,0.904,0.081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006419,0.001219,0.320,0.833,0.069,-0.000240,0,0.2674,1.0000,0.12062,0.00023,0.0001,0.00003,0.0000,0.0000,0.000,-0.08466,4.0000,0.488578,0.488898,-0.000001,1,-0.000001
0.0872,move->d,none,0.0115,0.488578,-0.054908,-0.454792,-0.031556,1.451540,0.073932,1.129264,1.495760,0.488898,-0.054908,-0.454763,-0.031556,1.451503,0.073915,1.129245,1.495782,0.209771,0.080516,0.400397,3.127446,-0.551802,-3.137807,0.00001,-0.00063,-0.00004,0.00004,0.00013,0.00012,0.00001,-0.00063,-0.00004,0.00004,0.00013,0.00012,0.00115,0.05374,-0.00029,0.00261,0.00297,-0.00160,0.313,0.0184,0.00000,0,0,0,0,0.353,0.898,0.079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005720,0.000995,0.429,0.954,0.087,0.000295,0,0.2865,1.0000,0.12062,0.00525,0.0023,0.00003,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.488898,-0.000002,1,-0.000002
0.0932,move->d,none,0.0130,0.488578,-0.054909,-0.454791,-0.031571,1.451539,0.073943,1.129264,1.495742,0.488898,-0.054873,-0.454763,-0.031538,1.451503,0.073880,1.129263,1.495765,0.209768,0.080519,0.400394,3.127506,-0.551823,-3.137797,0.00001,-0.00063,-0.00003,0.00014,0.00009,0.00003,0.00001,-0.00063,-0.00003,0.00014,0.00009,0.00003,-0.00054,0.00044,-0.00051,-0.00860,0.00347,0.00711,0.315,0.0184,0.00000,0,0,0,0,0.352,0.894,0.078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005936,0.000997,0.415,0.885,0.119,0.000726,0,0.3063,1.0000,0.12062,0.00524,0.0023,0.00003,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.488898,-0.000003,1,-0.000003
0.0985,move->d,none,0.0146,0.488578,-0.054911,-0.454790,-0.031586,1.451539,0.073954,1.129266,1.495725,0.488898,-0.054838,-0.454746,-0.031556,1.451538,0.073932,1.129211,1.495765,0.209778,0.080533,0.400388,3.127444,-0.551818,-3.137720,-0.00001,-0.00066,-0.00002,0.00004,0.00010,-0.00006,-0.00001,-0.00066,-0.00002,0.00004,0.00010,-0.00006,0.00208,0.00275,-0.00127,0.01024,-0.00088,0.00852,0.329,0.0184,0.00000,0,0,0,0,0.352,0.890,0.078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005378,0.001193,0.301,0.788,0.070,0.000021,0,0.3242,1.0000,0.12062,0.00516,0.0023,0.00003,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.488898,-0.000004,1,-0.000004
0.1041,move->d,none,0.0164,0.488578,-0.054913,-0.454788,-0.031601,1.451538,0.073965,1.129266,1.495707,0.488898,-0.054873,-0.454798,-0.031590,1.451573,0.073915,1.129245,1.495765,0.209760,0.080514,0.400382,3.127441,-0.551836,-3.137791,0.00003,-0.00062,-0.00001,0.00003,0.00007,0.00009,0.00003,-0.00062,-0.00001,0.00003,0.00007,0.00009,-0.00310,-0.00325,-0.00094,0.00038,0.00304,-0.01244,0.310,0.0184,0.00000,0,0,0,0,0.352,0.885,0.078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005614,0.000966,0.318,0.857,0.098,0.002392,0,0.3429,1.0000,0.12062,0.00514,0.0023,0.00004,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.488898,-0.000005,1,-0.000005
0.1100,move->d,none,0.0182,0.488578,-0.054915,-0.454787,-0.031616,1.451537,0.073975,1.129267,1.495689,0.488898,-0.054838,-0.454728,-0.031556,1.451521,0.073915,1.129245,1.495765,0.209776,0.080529,0.400384,3.127460,-0.551854,-3.137735,-0.00000,-0.00066,-0.00001,0.00006,0.00003,-0.00004,-0.00000,-0.00066,-0.00001,0.00006,0.00003,-0.00004,0.00300,0.00294,0.00042,-0.00306,0.00356,0.01269,0.325,0.0184,0.00000,0,0,0,0,0.351,0.881,0.078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005830,0.001638,0.394,0.982,0.089,-0.001890,0,0.3624,1.0000,0.12062,0.00516,0.0023,0.00004,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.488898,-0.000007,1,-0.000007
0.1154,move->d,none,0.0201,0.488578,-0.054917,-0.454786,-0.031631,1.451537,0.073986,1.129268,1.495671,0.488898,-0.054838,-0.454728,-0.031556,1.451521,0.073915,1.129245,1.495765,0.209776,0.080529,0.400384,3.127460,-0.551854,-3.137735,-0.00000,-0.00066,-0.00001,0.00006,0.00003,-0.00004,-0.00000,-0.00066,-0.00001,0.00006,0.00003,-0.00004,0.00300,0.00294,0.00042,-0.00306,0.00356,0.01269,0.325,0.0184,0.00000,0,0,0,0,0.351,0.880,0.079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005397,0.006977,0.394,0.982,0.089,-0.001890,0,0.3803,1.0000,0.12062,0.00516,0.0023,0.00005,0.0000,0.0000,0.003,-0.08466,4.0000,0.488578,0.489140,-0.000009,1,-0.000009
0.1212,move->d,none,0.0221,0.488577,-0.054920,-0.454784,-0.031657,1.451536,0.074004,1.129270,1.495639,0.489140,-0.054838,-0.454763,-0.031608,1.451538,0.073915,1.129245,1.495765,0.209768,0.080758,0.400386,3.127433,-0.551835,-3.137768,0.00001,-0.00112,-0.00001,0.00002,0.00007,0.00005,0.00001,-0.00112,-0.00001,0.00002,0.00007,0.00005,-0.00062,0.01934,0.00015,0.00190,-0.00158,-0.00396,0.554,0.0322,0.00000,0,0,0,0,0.352,0.883,0.080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005802,0.001026,0.372,0.957,0.096,0.000435,0,0.3997,1.0000,0.12062,0.00894,0.0040,0.00006,0.0000,0.0000,0.006,-0.08466,4.0000,0.488577,0.489140,-0.000012,1,-0.000012
0.1265,move->d,none,0.0242,0.488577,-0.054923,-0.454782,-0.031683,1.451535,0.074023,1.129271,1.495608,0.489140,-0.054908,-0.454728,-0.031556,1.451503,0.073915,1.129245,1.495765,0.209776,0.080756,0.400390,3.127461,-0.551837,-3.137806,-0.00000,-0.00112,-0.00002,0.00007,0.00006,0.00010,-0.00000,-0.00112,-0.00002,0.00007,0.00006,0.00010,0.00147,-0.00033,0.00071,-0.00440,0.00025,-0.00427,0.552,0.0322,0.00000,0,0,0,0,0.353,0.885,0.081,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005357,0.000940,0.264,0.720,0.096,-0.001377,0,0.4175,1.0000,0.12062,0.00905,0.0040,0.00008,0.0000,0.0000,0.006,-0.08466,4.0000,0.488577,0.489140,-0.000015,1,-0.000015
0.1320,move->d,none,0.0263,0.488577,-0.054926,-0.454780,-0.031709,1.451534,0.074041,1.129272,1.495576,0.489140,-0.054873,-0.454746,-0.031556,1.451521,0.073932,1.129263,1.495765,0.209770,0.080768,0.400386,3.127443,-0.551853,-3.137750,0.00001,-0.00115,-0.00001,0.00003,0.00003,0.00001,0.00001,-0.00115,-0.00001,0.00003,0.00003,0.00001,-0.00124,0.00223,-0.00079,0.00293,0.00298,0.00849,0.564,0.0322,0.00000,0,0,0,0,0.352,0.884,0.082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005464,0.000992,0.333,0.808,0.064,0.001353,0,0.4358,1.0000,0.12062,0.00902,0.0040,0.00010,0.0000,0.0000,0.006,-0.08466,4.0000,0.488577,0.489140,-0.000019,1,-0.000019
0.1377,move->d,none,0.0286,0.488577,-0.054929,-0.454778,-0.031735,1.451533,0.074060,1.129274,1.495545,0.489140,-0.054838,-0.454763,-0.031590,1.451538,0.073915,1.129245,1.495765,0.209769,0.080762,0.400386,3.127442,-0.551836,-3.137757,0.00001,-0.00114,-0.00001,0.00003,0.00007,0.00002,0.00001,-0.00114,-0.00001,0.00003,0.00007,0.00002,-0.00019,-0.00098,0.00007,0.00008,-0.00288,-0.00119,0.559,0.0322,0.00000,0,0,0,0,0.351,0.882,0.084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005655,0.000743,0.390,1.024,0.173,0.000025,0,0.4546,1.0000,0.12062,0.00895,0.0040,0.00012,0.0000,0.0000,0.006,-0.08466,4.0000,0.488577,0.489086,-0.000024,1,-0.000024
0.1430,move->d,none,0.0310,0.488577,-0.054931,-0.454776,-0.031759,1.451532,0.074077,1.129275,1.495516,0.489086,-0.054873,-0.454763,-0.031556,1.451503,0.073915,1.129245,1.495782,0.209771,0.080712,0.400397,3.127446,-0.551802,-3.137772,0.00001,-0.00104,-0.00003,0.00004,0.00013,0.00005,0.00001,-0.00104,-0.00003,0.00004,0.00013,0.00005,0.00049,-0.00975,0.00215,-0.00062,-0.00650,-0.00254,0.508,0.0292,0.00000,0,0,0,0,0.350,0.882,0.085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005390,0.000896,0.270,0.846,0.028,-0.002204,0,0.4726,1.0000,0.12062,0.00820,0.0036,0.00014,0.0000,0.0000,0.005,-0.08466,4.0000,0.488577,0.489086,-0.000029,1,-0.000029
0.1486,move->d,none,0.0334,0.488577,-0.054934,-0.454774,-0.031782,1.451531,0.074094,1.129277,1.495488,0.489086,-0.054960,-0.454763,-0.031590,1.451521,0.073932,1.129245,1.495747,0.209769,0.080686,0.400392,3.127444,-0.551817,-3.137862,0.00002,-0.00100,-0.00002,0.00004,0.00010,0.00023,0.00002,-0.00100,-0.00002,0.00004,0.00010,0.00023,-0.00039,-0.00478,-0.00099,0.00028,0.00279,-0.01674,0.482,0.0292,0.00000,0,0,0,0,0.348,0.883,0.086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005564,0.001079,0.360,0.886,0.065,0.000995,0,0.4911,1.0000,0.12062,0.00815,0.0036,0.00017,0.0000,0.0000,0.005,-0.08466,4.0000,0.488577,0.489086,-0.000035,1,-0.000035
0.1538,move->d,none,0.0360,0.488577,-0.054936,-0.454772,-0.031806,1.451529,0.074111,1.129278,1.495459,0.489086,-0.054908,-0.454746,-0.031538,1.451538,0.073880,1.129245,1.495765,0.209771,0.080699,0.400382,3.127502,-0.551857,-3.137830,0.00001,-0.00103,0.00000,0.00013,0.00002,0.00010,0.00001,-0.00103,0.00000,0.00013,0.00002,0.00010,0.00035,0.00252,-0.00184,-0.00909,0.00738,0.01140,0.496,0.0292,0.00000,0,0,0,0,0.347,0.884,0.087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.005203,0.000817,0.467,1.081,0.126,0.001411,0,0.5085,1.0000,0.12062,0.00823,0.0036,0.00020,0.0000,0.0000,0.005,-0.08466,4.0000,0.488577,0.489086,-0.000043,1,-0.000043
0.1601,move->d,none,0.0386,0.488576,-0.054939,-0.454769,-0.031829,1.451528,0.074128,1.129280,1.495431,0.489086,-0.054873,-0.454763,-0.031590,1.451538,0.073915,1.129211,1.495782,0.209775,0.080702,0.400391,3.127427,-0.551801,-3.137796,0.00001,-0.00104,-0.00001,0.00001,0.00014,0.00011,0.00001,-0.00104,-0.00001,0.00001,0.00014,0.00011,0.00073,0.00055,0.00180,0.01254,-0.01087,-0.00098,0.499,0.0292,0.00000,0,0,0,0,0.349,0.889,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.006318,0.002138,0.363,0.901,0.101,-0.001910,0,0.5295,1.0000,0.12062,0.00813,0.0036,0.00022,0.0000,0.0000,0.005,-0.08466,4.0000,0.488576,0.489086,-0.000051,1,-0.000051
0.1673,move->d,none,0.0414,0.488576,-0.054941,-0.454767,-0.031852,1.451527,0.074144,1.129282,1.495402,0.489086,-0.054960,-0.454763,-0.031590,1.451521,0.073967,1.129245,1.495747,0.209769,0.080694,0.400392,3.127410,-0.551814,-3.137825,0.00002,-0.00104,-0.00001,-0.00002,0.00011,0.00019,0.00002,-0.00104,-0.00001,-0.00002,0.00011,0.00019,-0.00066,-0.00107,0.00015,0.00178,0.00168,-0.00483,0.491,0.0292,0.00000,0,0,0,0,0.350,0.893,0.088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.007173,0.001261,0.261,0.749,0.006,0.000209,0,0.5534,1.0000,0.12062,0.00811,0.0036,0.00026,0.0000,0.0000,0.005,-0.08466,4.0000,0.488576,0.488802,-0.000061,1,-0.000061
